X,Y,gid,Name,description,X_ADDR,SHAPE_Length,FMEL_UPD_D,Region Name,Planning Area Name,Region Code,Subzone Name,Central Area Indicator,SHAPE,Y_ADDR,Subzone Code,INC_CRC,Subzone Number,SHAPE_Area,Planning Area Code,Field_1
103.8391127,1.301469584,53,SOMERSET,,28626.5611,3039.805232,12/5/14 21:26,CENTRAL REGION,ORCHARD,CR,SOMERSET,Y,Polygon,31494.9048,ORSZ03,F70C32D861DD6CA5,3,329437.9332,OR,SOMERSET
103.8343368,1.297988075,55,LEONIE HILL,,28082.9397,2676.352563,12/5/14 21:26,CENTRAL REGION,RIVER VALLEY,CR,LEONIE HILL,Y,Polygon,31145.1079,RVSZ03,29BCAA5838A4EAC0,3,368482.9883,RV,LEONIE HILL
103.7653942,1.278087195,56,PORT,,21576.0765,23438.81854,12/5/14 21:26,CENTRAL REGION,QUEENSTOWN,CR,PORT,N,Polygon,28788.2172,QTSZ15,543ED13CCC907021,15,7601893.995,QT,PORT
103.8240595,1.274268756,61,TELOK BLANGAH RISE,,27029.9638,3713.838181,12/5/14 21:26,CENTRAL REGION,BUKIT MERAH,CR,TELOK BLANGAH RISE,N,Polygon,28501.6649,BMSZ15,92F3596780DFCCEA,15,533671.2531,BM,TELOK BLANGAH RISE
103.8567117,1.305659802,66,SUNGEI ROAD,,30601.3445,1727.963503,12/5/14 21:26,CENTRAL REGION,ROCHOR,CR,SUNGEI ROAD,Y,Polygon,32003.1028,RCSZ03,31DE89B5FC57F46A,3,116329.9966,RC,SUNGEI ROAD
103.8452532,1.299120127,57,DHOBY GHAUT,,29320.0735,2584.78831,12/5/14 21:26,CENTRAL REGION,MUSEUM,CR,DHOBY GHAUT,Y,Polygon,31245.7483,MUSZ01,AD3DE26295353551,1,221973.3418,MU,DHOBY GHAUT
103.8531744,1.299854727,59,VICTORIA,,30189.2101,2093.770233,12/5/14 21:26,CENTRAL REGION,ROCHOR,CR,VICTORIA,Y,Polygon,31335.7252,RCSZ10,DD1436D810825828,10,214250.2981,RC,VICTORIA
103.7903533,1.298751091,67,ONE NORTH,,23299.2437,6591.907914,12/5/14 21:26,CENTRAL REGION,QUEENSTOWN,CR,ONE NORTH,N,Polygon,31176.1605,QTSZ08,D437A9A68F04D2D4,8,2051652.622,QT,ONE NORTH
103.8908667,1.302544267,69,MOUNTBATTEN,,34449.7044,5430.267061,12/5/14 21:26,CENTRAL REGION,MARINE PARADE,CR,MOUNTBATTEN,N,Polygon,31557.7446,MPSZ01,A9F9036C2E4F7623,1,1713623.005,MP,MOUNTBATTEN
103.7796211,1.303597478,71,DOVER,,22015.5324,5637.722008,12/5/14 21:26,CENTRAL REGION,QUEENSTOWN,CR,DOVER,N,Polygon,31800.5247,QTSZ10,D79DDCEC02F8DF37,10,1386643.316,QT,DOVER
103.8372962,1.306344337,73,CAIRNHILL,,28482.6672,3853.900423,12/5/14 21:26,CENTRAL REGION,NEWTON,CR,CAIRNHILL,Y,Polygon,32108.1919,NTSZ04,8B79CA72836AD7A6,4,452471.8318,NT,CAIRNHILL
103.84487,1.305027469,84,ISTANA NEGARA,,29226.8284,3730.341054,12/5/14 21:26,CENTRAL REGION,NEWTON,CR,ISTANA NEGARA,Y,Polygon,31963.2894,NTSZ06,A2FE23F6A19B509D,6,543483.681,NT,ISTANA NEGARA
103.927152,1.306623277,77,SIGLAP,,38435.4679,5436.890533,12/5/14 21:26,EAST REGION,BEDOK,ER,SIGLAP,N,Polygon,32101.8812,BDSZ07,9483FA426FD007AE,7,1097833.703,BD,SIGLAP
103.8454867,1.293748085,87,FORT CANNING,,29413.9718,2585.229404,12/5/14 21:26,CENTRAL REGION,MUSEUM,CR,FORT CANNING,Y,Polygon,30713.0723,MUSZ02,B3E02024E600E8BA,2,385093.1134,MU,FORT CANNING
103.6606073,1.300527641,79,PIONEER SECTOR,,8872.7501,8489.982578,12/5/14 21:26,WEST REGION,PIONEER,WR,PIONEER SECTOR,N,Polygon,31423.4434,PNSZ05,F3241D6C0FEF13ED,5,2796006.828,PN,PIONEER SECTOR
103.8706834,1.308184582,82,KAMPONG BUGIS,,32138.2216,4018.127622,12/5/14 21:26,CENTRAL REGION,KALLANG,CR,KAMPONG BUGIS,N,Polygon,32275.6907,KLSZ04,0524461C92F35D94,4,741437.9922,KL,KAMPONG BUGIS
103.831134,1.305133477,83,BOULEVARD,,27916.9271,4109.23135,12/5/14 21:26,CENTRAL REGION,ORCHARD,CR,BOULEVARD,Y,Polygon,31967.0064,ORSZ02,B26DFAF98B8F3E52,2,460550.4298,OR,BOULEVARD
103.8042726,1.316419867,88,FARRER COURT,,24862.8217,4192.289528,12/5/14 21:26,CENTRAL REGION,BUKIT TIMAH,CR,FARRER COURT,N,Polygon,33234.7951,BTSZ08,709639180E81EC72,8,558760.5316,BT,FARRER COURT
103.8238556,1.313572624,90,NASSIM,,27002.6928,6241.332877,12/5/14 21:26,CENTRAL REGION,TANGLIN,CR,NASSIM,N,Polygon,32905.576,TNSZ01,960862F1C1B08BFA,1,2096085.23,TN,NASSIM
103.8234887,1.298347035,95,CHATSWORTH,,26896.4019,5469.441095,12/5/14 21:26,CENTRAL REGION,TANGLIN,CR,CHATSWORTH,N,Polygon,31045.0187,TNSZ02,06B9FD8607810069,2,1346152.777,TN,CHATSWORTH
103.9477212,1.31407664,92,BAYSHORE,,40835.377,8698.596958,12/5/14 21:26,EAST REGION,BEDOK,ER,BAYSHORE,N,Polygon,32903.5965,BDSZ08,9767E56D0C09A484,8,2550461.673,BD,BAYSHORE
103.7570394,1.32169079,106,FABER,,19489.6559,4665.755981,12/5/14 21:26,WEST REGION,CLEMENTI,WR,FABER,N,Polygon,33800.8662,CLSZ03,180FC14DBEF3A0A4,3,948158.9135,CL,FABER
103.8473753,1.30245741,98,MOUNT EMILY,,29583.2555,2301.2303,12/5/14 21:26,CENTRAL REGION,ROCHOR,CR,MOUNT EMILY,Y,Polygon,31639.481,RCSZ07,D8225E737A6496B4,7,193992.3453,RC,MOUNT EMILY
103.8255321,1.304899276,102,TANGLIN,,27162.8757,1864.488665,12/5/14 21:26,CENTRAL REGION,ORCHARD,CR,TANGLIN,Y,Polygon,31905.7324,ORSZ01,876C892801F74239,1,167537.0654,OR,TANGLIN
103.9457667,1.322327867,108,BEDOK SOUTH,,40379.4208,7811.589025,12/5/14 21:26,EAST REGION,BEDOK,ER,BEDOK SOUTH,N,Polygon,33744.2238,BDSZ06,1E89C4218E6421C2,6,2997307.459,BD,BEDOK SOUTH
103.8639102,1.300410147,100,CRAWFORD,,31396.8906,4634.784296,12/5/14 21:26,CENTRAL REGION,KALLANG,CR,CRAWFORD,N,Polygon,31457.287,KLSZ09,97A1E6DEEC6C442D,9,850853.9138,KL,CRAWFORD
103.8706627,1.322080396,105,GEYLANG BAHRU,,32110.0626,3745.034017,12/5/14 21:26,CENTRAL REGION,KALLANG,CR,GEYLANG BAHRU,N,Polygon,33765.6746,KLSZ02,F1279A5E67F0E58D,2,735502.2264,KL,GEYLANG BAHRU
103.8621388,1.322270695,109,BENDEMEER,,31175.9571,5603.000911,12/5/14 21:26,CENTRAL REGION,KALLANG,CR,BENDEMEER,N,Polygon,33827.9445,KLSZ01,69C9F7CD6F08EA3A,1,1376830.045,KL,BENDEMEER
103.6812512,1.326461336,112,JOO KOON,,10883.9466,8601.202816,12/5/14 21:26,WEST REGION,PIONEER,WR,JOO KOON,N,Polygon,34203.6959,PNSZ01,B1041F5E831D2636,1,2349378.266,PN,JOO KOON
103.8004186,1.326098585,116,CORONATION ROAD,,24463.149,5905.904193,12/5/14 21:26,CENTRAL REGION,BUKIT TIMAH,CR,CORONATION ROAD,N,Polygon,34200.3339,BTSZ06,5DB075FA57F73ADC,6,1425083.177,BT,CORONATION ROAD
103.9021179,1.307586814,118,KATONG,,35680.9007,5062.814851,12/5/14 21:26,CENTRAL REGION,MARINE PARADE,CR,KATONG,N,Polygon,32176.3506,MPSZ02,55705659E2A91D11,2,1078992.025,MP,KATONG
103.8388733,1.311619187,121,NEWTON CIRCUS,,28587.1626,2399.4073,12/5/14 21:26,CENTRAL REGION,NEWTON,CR,NEWTON CIRCUS,Y,Polygon,32653.9428,NTSZ03,8B2F19EEE51EDA60,3,213581.642,NT,NEWTON CIRCUS
103.7229811,1.305997545,122,JURONG PORT,,15250.7433,11355.00222,12/5/14 21:26,WEST REGION,JURONG EAST,WR,JURONG PORT,N,Polygon,32183.916,JESZ09,0664CA7EF6504AE5,9,2464856.701,JE,JURONG PORT
103.8720817,1.314961372,132,BOON KENG,,32338.3212,2972.111045,12/5/14 21:26,CENTRAL REGION,KALLANG,CR,BOON KENG,N,Polygon,33018.7607,KLSZ03,0D1D1759D7BC6D6C,3,410994.5447,KL,BOON KENG
103.688634,1.30724545,124,SHIPYARD,,11970.1428,6422.042112,12/5/14 21:26,WEST REGION,BOON LAY,WR,SHIPYARD,N,Polygon,32202.3854,BLSZ04,274A049950D70524,4,2118499.409,BL,SHIPYARD
103.8333139,1.313201214,127,GOODWOOD PARK,,28108.8807,2798.598501,12/5/14 21:26,CENTRAL REGION,NEWTON,CR,GOODWOOD PARK,Y,Polygon,32875.267,NTSZ02,254596A2516A7DBA,2,351242.2536,NT,GOODWOOD PARK
103.7809011,1.315602889,134,ULU PANDAN,,22210.5093,6626.667183,12/5/14 21:26,CENTRAL REGION,BUKIT TIMAH,CR,ULU PANDAN,N,Polygon,33177.2208,BTSZ04,FF2AA0D68743AE28,4,1228487.734,BT,ULU PANDAN
103.7849619,1.32756519,136,HOLLAND ROAD,,22485.0193,8185.197323,12/5/14 21:26,CENTRAL REGION,BUKIT TIMAH,CR,HOLLAND ROAD,N,Polygon,34364.2896,BTSZ03,12A4B25B07B14D08,3,3392897.364,BT,HOLLAND ROAD
103.6499208,1.327996049,140,TUAS NORTH,,7737.0329,7702.824948,12/5/14 21:26,WEST REGION,TUAS,WR,TUAS NORTH,N,Polygon,34331.0851,TSSZ03,1CD927A110152200,3,3260150.857,TS,TUAS NORTH
103.8419862,1.339410044,148,TOA PAYOH WEST,,28943.1923,4516.839966,12/5/14 21:26,CENTRAL REGION,TOA PAYOH,CR,TOA PAYOH WEST,N,Polygon,35787.3478,TPSZ01,F09D85529E92E6F5,1,1037281.094,TP,TOA PAYOH WEST
103.6996403,1.333653265,143,KIAN TECK,,12929.7451,8830.555258,12/5/14 21:26,WEST REGION,JURONG WEST,WR,KIAN TECK,N,Polygon,34857.7532,JWSZ06,9B1413350A34D0D4,6,2098176.496,JW,KIAN TECK
103.6839441,1.335879223,144,SAFTI,,11290.2674,5137.717772,12/5/14 21:26,WEST REGION,JURONG WEST,WR,SAFTI,N,Polygon,35199.6704,JWSZ07,A5DB0CB48852975E,7,1524551.335,JW,SAFTI
103.7214663,1.333579812,146,TAMAN JURONG,,15522.0362,6583.694096,12/5/14 21:26,WEST REGION,JURONG WEST,WR,TAMAN JURONG,N,Polygon,35189.1395,JWSZ04,832B7D27EAD276CE,4,1484296.473,JW,TAMAN JURONG
103.8527094,1.352082007,181,BISHAN EAST,,30191.9092,5680.719402,12/5/14 21:26,CENTRAL REGION,BISHAN,CR,BISHAN EAST,N,Polygon,36882.1939,BSSZ03,54980EC3DD176721,3,1794461.262,BS,BISHAN EAST
103.9083239,1.335627018,149,KAKI BUKIT,,36485.3951,8153.888135,12/5/14 21:26,EAST REGION,BEDOK,ER,KAKI BUKIT,N,Polygon,35307.0408,BDSZ01,0E5F89C6D8042867,1,2820171.679,BD,KAKI BUKIT
103.7584571,1.339632945,151,BUKIT BATOK SOUTH,,19631.873,6998.805924,12/5/14 21:26,WEST REGION,BUKIT BATOK,WR,BUKIT BATOK SOUTH,N,Polygon,35910.9635,BKSZ09,D5DC9A5BC8BC1AC1,9,1806553.076,BK,BUKIT BATOK SOUTH
103.9264137,1.340602191,153,BEDOK RESERVOIR,,38351.1166,6899.5259,12/5/14 21:26,EAST REGION,BEDOK,ER,BEDOK RESERVOIR,N,Polygon,35800.6076,BDSZ02,F3CEF1310CE15C52,2,2379331.529,BD,BEDOK RESERVOIR
103.8276177,1.333710073,155,MOUNT PLEASANT,,27515.3125,7234.110745,12/5/14 21:26,CENTRAL REGION,NOVENA,CR,MOUNT PLEASANT,N,Polygon,35112.6183,NVSZ05,F910FC998DE2CB15,5,3142950.108,NV,MOUNT PLEASANT
103.7456889,1.336357843,160,TOH GUAN,,18294.1774,4462.314412,12/5/14 21:26,WEST REGION,JURONG EAST,WR,TOH GUAN,N,Polygon,35518.17,JESZ03,013B509B8EDF15BE,3,746882.3023,JE,TOH GUAN
103.8755902,1.34107038,162,BIDADARI,,32632.5394,3323.742838,12/5/14 21:26,CENTRAL REGION,TOA PAYOH,CR,BIDADARI,N,Polygon,35918.015,TPSZ10,B522727043B8AF0C,10,572502.1398,TP,BIDADARI
103.8111179,1.314877593,164,TYERSALL,,25732.6536,6430.986147,12/5/14 21:26,CENTRAL REGION,TANGLIN,CR,TYERSALL,N,Polygon,32985.8494,TNSZ04,DAC6AB8C67377C3B,4,2158289.716,TN,TYERSALL
103.8419234,1.317010756,165,MOULMEIN,,29057.4415,5388.741938,12/5/14 21:26,CENTRAL REGION,NOVENA,CR,MOULMEIN,N,Polygon,33323.9221,NVSZ02,50F53AE70EC1A4A3,2,1347456.011,NV,MOULMEIN
103.9197336,1.314972838,167,FRANKEL,,37694.5519,8750.386291,12/5/14 21:26,EAST REGION,BEDOK,ER,FRANKEL,N,Polygon,33007.2679,BDSZ05,B34F041CC4B050EC,5,4297140.714,BD,FRANKEL
103.795477,1.316080024,169,LEEDON PARK,,23947.764,7565.170053,12/5/14 21:26,CENTRAL REGION,BUKIT TIMAH,CR,LEEDON PARK,N,Polygon,33247.6811,BTSZ07,BE682D8040DECFEA,7,2049551.25,BT,LEEDON PARK
103.8986895,1.317148648,170,GEYLANG EAST,,35237.1681,7028.340071,12/5/14 21:26,CENTRAL REGION,GEYLANG,CR,GEYLANG EAST,N,Polygon,33246.0587,GLSZ05,58687154BD252A0A,5,2579087.17,GL,GEYLANG EAST
103.8762152,1.346674658,176,UPPER PAYA LEBAR,,32866.5229,4658.999428,12/5/14 21:26,NORTH-EAST REGION,SERANGOON,NER,UPPER PAYA LEBAR,N,Polygon,36522.0741,SGSZ07,85166B505D7B3F6B,7,898561.2996,SG,UPPER PAYA LEBAR
103.7209317,1.349497659,177,HONG KAH,,15507.9346,5589.784561,12/5/14 21:26,WEST REGION,JURONG WEST,WR,HONG KAH,N,Polygon,36890.281,JWSZ03,714E35D7866DC63D,3,1793463.631,JW,HONG KAH
103.6346387,1.330067019,178,TUAS PROMENADE,,5918.9956,13318.7734,12/5/14 21:26,WEST REGION,TUAS,WR,TUAS PROMENADE,N,Polygon,34910.5821,TSSZ02,F2BFB371A2C0DEFA,2,3188097.306,TS,TUAS PROMENADE
103.8919503,1.350118361,184,DEFU INDUSTRIAL PARK,,34951.3961,8517.596169,12/5/14 21:26,NORTH-EAST REGION,HOUGANG,NER,DEFU INDUSTRIAL PARK,N,Polygon,37089.433,HGSZ09,6BA8E702DD748D19,9,1974371.712,HG,DEFU INDUSTRIAL PARK
103.7541618,1.356588494,185,GUILIN,,19151.8276,5564.333231,12/5/14 21:26,WEST REGION,BUKIT BATOK,WR,GUILIN,N,Polygon,37505.9793,BKSZ04,1EC9354628DA67BE,4,1085080.083,BK,GUILIN
103.7785311,1.353581226,188,NATURE RESERVE,,21822.6273,9051.909119,12/5/14 21:26,WEST REGION,BUKIT PANJANG,WR,NATURE RESERVE,N,Polygon,37285.2615,BPSZ07,5E964070D9B0D244,7,4141322.431,BP,NATURE RESERVE
103.8872569,1.343071645,190,TAI SENG,,34043.0454,6396.628384,12/5/14 21:26,NORTH-EAST REGION,HOUGANG,NER,TAI SENG,N,Polygon,36213.0116,HGSZ08,83A61CB3DD808C5B,8,1796058.935,HG,TAI SENG
103.6506084,1.337608398,191,TENGEH,,7798.1677,9918.46418,12/5/14 21:26,WEST REGION,TUAS,WR,TENGEH,N,Polygon,35535.6127,TSSZ01,A74ED9CED03678BA,1,2251155.704,TS,TENGEH
103.694939,1.34497131,193,YUNNAN,,12593.1412,7192.208675,12/5/14 21:26,WEST REGION,JURONG WEST,WR,YUNNAN,N,Polygon,36299.9335,JWSZ08,D3B6116B19FF864D,8,2206305.009,JW,YUNNAN
103.8623675,1.349163695,194,LORONG CHUAN,,31327.7628,5440.347324,12/5/14 21:26,NORTH-EAST REGION,SERANGOON,NER,LORONG CHUAN,N,Polygon,36732.6316,SGSZ05,8CF45D8EE07ED019,5,1180126.112,SG,LORONG CHUAN
103.858546,1.33166666,198,KIM KEAT,,30817.6061,2500.852271,12/5/14 21:26,CENTRAL REGION,TOA PAYOH,CR,KIM KEAT,N,Polygon,34898.8968,TPSZ07,7E3E15992F058B10,7,369770.5632,TP,KIM KEAT
103.9048707,1.371033102,203,LORONG HALUS,,35870.2568,5788.960001,12/5/14 21:26,NORTH-EAST REGION,HOUGANG,NER,LORONG HALUS,N,Polygon,39071.4384,HGSZ10,F0518D430182A509,10,1333532.986,HG,LORONG HALUS
103.829811,1.374314212,205,SEMBAWANG HILLS,,27715.9236,4326.111274,12/5/14 21:26,NORTH-EAST REGION,ANG MO KIO,NER,SEMBAWANG HILLS,N,Polygon,39634.529,AMSZ07,FE6D048ED663500B,7,894516.0758,AM,SEMBAWANG HILLS
103.7477849,1.375705893,207,KEAT HONG,,18333.674,4680.783291,12/5/14 21:26,WEST REGION,CHOA CHU KANG,WR,KEAT HONG,N,Polygon,39720.6197,CKSZ02,8ADEB58B9C197CD0,2,1143813.675,CK,KEAT HONG
103.7716539,1.337900768,211,ANAK BUKIT,,21127.1918,7637.809479,12/5/14 21:26,CENTRAL REGION,BUKIT TIMAH,CR,ANAK BUKIT,N,Polygon,35561.884,BTSZ01,22AC7070AFD473BD,1,2768353.557,BT,ANAK BUKIT
103.9410959,1.379792004,216,PASIR RIS WEST,,39851.4092,5128.49489,12/5/14 21:26,EAST REGION,PASIR RIS,ER,PASIR RIS WEST,N,Polygon,40140.2237,PRSZ02,504681216FE2A24B,2,1583440.164,PR,PASIR RIS WEST
103.8822363,1.38085659,218,TRAFALGAR,,33351.5218,6199.267491,12/5/14 21:26,NORTH-EAST REGION,HOUGANG,NER,TRAFALGAR,N,Polygon,40336.7975,HGSZ05,86A32783BB5CDD32,5,1744387.407,HG,TRAFALGAR
103.9686098,1.331539552,213,XILIN,,43110.6141,12926.04699,12/5/14 21:26,EAST REGION,TAMPINES,ER,XILIN,N,Polygon,34607.3132,TMSZ05,1511CC4BB4BE642B,5,7833992.845,TM,XILIN
103.9787286,1.365309238,221,CHANGI WEST,,44092.338,14918.10822,12/5/14 21:26,EAST REGION,CHANGI,ER,CHANGI WEST,N,Polygon,38928.6585,CHSZ02,7460F2CFB1D7D36C,2,4848516.74,CH,CHANGI WEST
103.8675642,1.3837801,225,SELETAR HILLS,,31676.9626,6498.651071,12/5/14 21:26,NORTH-EAST REGION,SERANGOON,NER,SELETAR HILLS,N,Polygon,40603.1989,SGSZ01,AE4E2159139560B6,1,2330683.264,SG,SELETAR HILLS
103.9714935,1.376485807,229,LOYANG WEST,,43294.8337,6203.002065,12/5/14 21:26,EAST REGION,PASIR RIS,ER,LOYANG WEST,N,Polygon,39888.7716,PRSZ06,05FD555397CBEE7A,6,2114789.488,PR,LOYANG WEST
103.8292565,1.385988466,230,TAGORE,,27445.7713,8162.600174,12/5/14 21:26,NORTH-EAST REGION,ANG MO KIO,NER,TAGORE,N,Polygon,40971.4244,AMSZ08,DECC20CBAF2CD0C4,8,3334192.442,AM,TAGORE
103.9658161,1.359265503,232,FLORA DRIVE,,42801.7349,3956.615777,12/5/14 21:26,EAST REGION,PASIR RIS,ER,FLORA DRIVE,N,Polygon,37930.5489,PRSZ08,FA9C76B49B6D0C95,8,944998.4489,PR,FLORA DRIVE
103.7634771,1.356362979,233,HILLVIEW,,20276.6529,6673.934004,12/5/14 21:26,WEST REGION,BUKIT BATOK,WR,HILLVIEW,N,Polygon,37526.4582,BKSZ05,3111003F85F45513,5,1990788.397,BK,HILLVIEW
103.8300221,1.355350609,236,UPPER THOMSON,,27884.6872,10082.0753,12/5/14 21:26,CENTRAL REGION,BISHAN,CR,UPPER THOMSON,N,Polygon,37749.3937,BSSZ01,0ABCF49C51112DC2,1,3860324.994,BS,UPPER THOMSON
104.0711839,1.291473022,234,CHANGI BAY,,49502.4866,18731.55997,12/5/14 21:26,EAST REGION,CHANGI BAY,ER,CHANGI BAY,N,Polygon,34316.5442,CBSZ01,ACFD43D8AE3F7B3F,1,1829821.69,CB,CHANGI BAY
103.8380286,1.367893301,241,SHANGRI-LA,,28564.7156,4019.229526,12/5/14 21:26,NORTH-EAST REGION,ANG MO KIO,NER,SHANGRI-LA,N,Polygon,38888.9209,AMSZ05,B208B7127D3E0A31,5,687930.097,AM,SHANGRI-LA
103.8663578,1.363093075,242,SERANGOON GARDEN,,31710.8227,6972.419094,12/5/14 21:26,NORTH-EAST REGION,SERANGOON,NER,SERANGOON GARDEN,N,Polygon,38310.2243,SGSZ04,9E333AF1E3047F58,4,3023148.981,SG,SERANGOON GARDEN
103.7718945,1.368867868,245,DAIRY FARM,,21181.12,4814.195375,12/5/14 21:26,WEST REGION,BUKIT PANJANG,WR,DAIRY FARM,N,Polygon,38939.8375,BPSZ06,FE385B2E17662DDF,6,1235901.752,BP,DAIRY FARM
103.8726918,1.374507104,253,SERANGOON NORTH,,32458.8031,3610.732408,12/5/14 21:26,NORTH-EAST REGION,SERANGOON,NER,SERANGOON NORTH,N,Polygon,39597.6401,SGSZ03,C685042EC58E5C55,3,684704.3005,SG,SERANGOON NORTH
103.9595662,1.367895336,246,PASIR RIS DRIVE,,42032.458,5311.060366,12/5/14 21:26,EAST REGION,PASIR RIS,ER,PASIR RIS DRIVE,N,Polygon,38988.2187,PRSZ05,2B73597AF3F174F3,5,1639669.017,PR,PASIR RIS DRIVE
103.8539698,1.372864611,248,CHENG SAN,,30312.1923,4218.958062,12/5/14 21:26,NORTH-EAST REGION,ANG MO KIO,NER,CHENG SAN,N,Polygon,39413.3478,AMSZ02,504511A82C516D62,2,955710.1887,AM,CHENG SAN
103.8466912,1.373071195,249,ANG MO KIO TOWN CENTRE,,29501.7659,2642.208777,12/5/14 21:26,NORTH-EAST REGION,ANG MO KIO,NER,ANG MO KIO TOWN CENTRE,N,Polygon,39419.4049,AMSZ01,B996E2754B3DA5E1,1,316882.0172,AM,ANG MO KIO TOWN CENTRE
103.7251908,1.362180526,252,TENGAH,,16363.1893,12808.87653,12/5/14 21:26,WEST REGION,TENGAH,WR,TENGAH,N,Polygon,38432.5474,THSZ01,7E6091D123C993EB,1,7370557.682,TH,TENGAH
103.946172,1.372345548,254,PASIR RIS CENTRAL,,40755.9017,5273.239002,12/5/14 21:26,EAST REGION,PASIR RIS,ER,PASIR RIS CENTRAL,N,Polygon,39341.7477,PRSZ03,FF244AAC9D31CDAF,3,1511487.384,PR,PASIR RIS CENTRAL
103.8472366,1.392591646,270,YIO CHU KANG NORTH,,29505.9877,6445.242982,12/5/14 21:26,NORTH-EAST REGION,ANG MO KIO,NER,YIO CHU KANG NORTH,N,Polygon,41733.4401,AMSZ11,CCAEEFD474A4B1A3,11,1463278.179,AM,YIO CHU KANG NORTH
103.9123022,1.359380788,256,PLAB,,36691.9113,11966.01676,12/5/14 21:26,EAST REGION,PAYA LEBAR,ER,PLAB,N,Polygon,37730.7232,PLSZ05,C3865987F1E8B141,5,7034806.472,PL,PLAB
103.9570519,1.381112315,258,PASIR RIS PARK,,41529.798,8533.963998,12/5/14 21:26,EAST REGION,PASIR RIS,ER,PASIR RIS PARK,N,Polygon,40218.9437,PRSZ04,9856E3CDCF57AD96,4,1719704.595,PR,PASIR RIS PARK
103.8634962,1.394264012,261,SENGKANG WEST,,31319.9431,5991.020008,12/5/14 21:26,NORTH-EAST REGION,SENGKANG,NER,SENGKANG WEST,N,Polygon,41936.6786,SESZ07,53C82220D68B4128,7,1670029.856,SE,SENGKANG WEST
103.9274743,1.388513408,265,PASIR RIS WAFER FAB PARK,,38612.4965,10606.6469,12/5/14 21:26,EAST REGION,PASIR RIS,ER,PASIR RIS WAFER FAB PARK,N,Polygon,41196.6819,PRSZ01,9658EA18C574343B,1,5325421.575,PR,PASIR RIS WAFER FAB PARK
103.9047758,1.415303771,277,NORTHSHORE,,36169.5574,5355.637118,12/5/14 21:26,NORTH-EAST REGION,PUNGGOL,NER,NORTHSHORE,N,Polygon,44222.7655,PGSZ01,317584A40150FF3F,1,1360000.631,PG,NORTHSHORE
103.982083,1.390529613,271,CHANGI POINT,,44603.6326,4897.482363,12/5/14 21:26,EAST REGION,CHANGI,ER,CHANGI POINT,N,Polygon,41360.4186,CHSZ01,0F530A1557E9AF1F,1,995944.7654,CH,CHANGI POINT
103.838575,1.41857542,275,YISHUN SOUTH,,28500.5467,5781.588051,12/5/14 21:26,NORTH REGION,YISHUN,NR,YISHUN SOUTH,N,Polygon,44471.6735,YSSZ04,42D160EC51F711D5,4,1340167.988,YS,YISHUN SOUTH
103.837949,1.426681496,279,YISHUN CENTRAL,,28483.0705,2549.643182,12/5/14 21:26,NORTH REGION,YISHUN,NR,YISHUN CENTRAL,N,Polygon,45383.3344,YSSZ01,796B74418F857A6C,1,436368.5338,YS,YISHUN CENTRAL
103.8910171,1.419510899,280,PULAU PUNGGOL TIMOR,,34428.8491,4817.803706,12/5/14 21:26,NORTH-EAST REGION,SELETAR,NER,PULAU PUNGGOL TIMOR,N,Polygon,44535.8977,SLSZ03,DF9C2E922175C69D,3,1259743.113,SL,PULAU PUNGGOL TIMOR
103.7783682,1.428329974,283,WOODGROVE,,21905.2849,6284.599725,12/5/14 21:26,NORTH REGION,WOODLANDS,NR,WOODGROVE,N,Polygon,45668.0411,WDSZ05,B1222FC839464134,5,1665469.26,WD,WOODGROVE
103.8308698,1.432505882,287,YISHUN WEST,,27743.2668,5318.579266,12/5/14 21:26,NORTH REGION,YISHUN,NR,YISHUN WEST,N,Polygon,45873.6006,YSSZ09,95C11920195B86C7,9,1517767.389,YS,YISHUN WEST
103.785,1.439000913,288,WOODLANDS REGIONAL CENTRE,,22571.2094,3254.343275,12/5/14 21:26,NORTH REGION,WOODLANDS,NR,WOODLANDS REGIONAL CENTRE,N,Polygon,46698.8735,WDSZ01,8AEF535CD000EA39,1,595652.1439,WD,WOODLANDS REGIONAL CENTRE
103.7474461,1.431020727,289,RESERVOIR VIEW,,18367.171,10399.42449,12/5/14 21:26,NORTH REGION,SUNGEI KADUT,NR,RESERVOIR VIEW,N,Polygon,45940.4868,SKSZ05,40050ADDFBCC870F,5,3284130.42,SK,RESERVOIR VIEW
103.803291,1.441268989,290,WOODLANDS EAST,,24506.6375,6603.608301,12/5/14 21:26,NORTH REGION,WOODLANDS,NR,WOODLANDS EAST,N,Polygon,46991.63,WDSZ03,C90769E43EE6B0F2,3,2553463.724,WD,WOODLANDS EAST
103.7851093,1.446629406,292,GREENWOOD PARK,,22608.3894,4620.865567,12/5/14 21:26,NORTH REGION,WOODLANDS,NR,GREENWOOD PARK,N,Polygon,47660.0645,WDSZ07,A38714A4F4163DCE,7,1281296.51,WD,GREENWOOD PARK
103.8522824,1.454542249,301,TANJONG IRAU,,29959.6312,4322.195234,12/5/14 21:26,NORTH REGION,SIMPANG,NR,TANJONG IRAU,N,Polygon,48428.1734,SMSZ02,74181C5882F588F0,2,1074375.121,SM,TANJONG IRAU
103.8644865,1.443988381,295,PULAU SELETAR,,31511.014,5466.048269,12/5/14 21:26,NORTH REGION,SIMPANG,NR,PULAU SELETAR,N,Polygon,47245.3329,SMSZ04,66E54DD5CE0C71A2,4,1611278.675,SM,PULAU SELETAR
